ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,PRODUCTLINE,CUSTOMERNAME
10252,38,87.31,3317.78,Classic Cars,Auto Canal Petit
10264,47,83.27,3913.69,Classic Cars,Gifts4AllAges.com
10276,48,75.18,3608.64,Classic Cars,Online Mini Collectables
10287,40,88.12,3524.8,Classic Cars,"Vida Sport, Ltd"
10299,32,80.84,2586.88,Classic Cars,"Toys of Finland, Co."
10310,49,97.01,4753.49,Classic Cars,"Toms Spezialitten, Ltd"
10319,43,85.69,3684.67,Classic Cars,Microscale Inc.
10331,41,100,5715.4,Classic Cars,Motor Mint Distributors Inc.
10343,30,100,3098.7,Classic Cars,Reims Collectables
10355,28,95.39,2670.92,Classic Cars,Euro Shopping Channel
10363,43,100,5154.41,Classic Cars,Suominen Souveniers
10378,41,100,4894.17,Classic Cars,Euro Shopping Channel
10390,30,82.42,2472.6,Classic Cars,Mini Gifts Distributors Ltd.
10103,31,100,3224.31,Trucks and Buses,Baane Mini Imports
10114,32,100,3667.52,Trucks and Buses,"La Corne D'abondance, Co."
10126,43,96.31,4141.33,Trucks and Buses,"Corrida Auto Replicas, Ltd"
10140,26,100,2829.58,Trucks and Buses,Technics Stores Inc.
10151,27,100,3068.55,Trucks and Buses,"Oulu Toy Supplies, Inc."
10164,24,100,2634.96,Trucks and Buses,Mini Auto Werke
10175,22,100,2436.72,Trucks and Buses,"Stylish Desk Decors, Co."
10184,46,100,4607.36,Trucks and Buses,"Iberia Gift Imports, Corp."
10194,37,97.27,3598.99,Trucks and Buses,"Saveley & Henriot, Co."
10207,49,80.9,3964.1,Trucks and Buses,Diecast Collectables
10217,21,100,2244.9,Trucks and Buses,Handji Gifts& Co
10229,25,100,2793,Trucks and Buses,Mini Gifts Distributors Ltd.
10245,37,100,4133.64,Trucks and Buses,Super Scale Inc.
10259,45,86.68,3900.6,Trucks and Buses,Handji Gifts& Co
10270,32,85.72,2743.04,Trucks and Buses,Souveniers And Things Co.
10281,29,82.83,2402.07,Trucks and Buses,Diecast Classics Inc.
10291,26,83.79,2178.54,Trucks and Buses,Scandinavian Gift Ideas
10305,28,100,3155.04,Trucks and Buses,Marta's Replicas Co.
10313,27,87.64,2366.28,Trucks and Buses,Canadian Gift Exchange Network
10324,20,98.18,1963.6,Trucks and Buses,Vitachrome Inc.
10335,44,100,4746.28,Trucks and Buses,Mini Gifts Distributors Ltd.
10348,42,100,6386.94,Trucks and Buses,"Corrida Auto Replicas, Ltd"
10358,41,100,4428,Trucks and Buses,Euro Shopping Channel
10371,26,100,4044.04,Trucks and Buses,Mini Gifts Distributors Ltd.
10382,26,100,2708.42,Trucks and Buses,Mini Gifts Distributors Ltd.
10411,26,100,2904.72,Trucks and Buses,Quebec Home Shopping Network
10425,41,86.68,3553.88,Trucks and Buses,La Rochelle Gifts
10107,20,92.9,1858,Motorcycles,Land of Toys Inc.
10120,22,100,2461.36,Motorcycles,"Australian Collectors, Co."
10133,23,100,2642.01,Motorcycles,Euro Shopping Channel
10145,33,93.9,3098.7,Motorcycles,Toys4GrownUps.com
10168,28,100,3244.36,Motorcycles,Technics Stores Inc.
10188,44,98.89,4351.16,Motorcycles,Herkku Gifts
10210,46,79.91,3675.86,Motorcycles,Osaka Souveniers Co.
10223,21,100,2475.27,Motorcycles,"Australian Collectors, Co."
10235,41,100,4177.49,Motorcycles,"Royal Canadian Collectables, Ltd."
10250,31,100,3282.28,Motorcycles,The Sharp Gifts Warehouse
10263,31,79.91,2477.21,Motorcycles,Gift Depot Inc.
10275,23,81.91,1883.93,Motorcycles,La Rochelle Gifts
10285,37,98.89,3658.93,Motorcycles,Marta's Replicas Co.
10297,26,100,2856.88,Motorcycles,"Clover Collections, Co."
10308,24,79.91,1917.84,Motorcycles,Mini Classics
10318,47,100,5305.36,Motorcycles,Diecast Classics Inc.
10329,45,63.91,2875.95,Motorcycles,Land of Toys Inc.
10340,55,100,6482.85,Motorcycles,Enaco Distributors
10353,46,81.17,3733.82,Motorcycles,Gift Ideas Corp.
10363,50,100,6576.5,Motorcycles,Suominen Souveniers
10375,37,100,6353.27,Motorcycles,La Rochelle Gifts
10387,44,94.9,4175.6,Motorcycles,"Dragon Souveniers, Ltd."
10401,49,100,4992.61,Motorcycles,Tekni Collectables Inc.
10416,45,100,4764.6,Motorcycles,L'ordine Souveniers
10108,27,43.45,1173.15,Motorcycles,Cruz & Sons Co.
10122,31,44.66,1384.46,Motorcycles,Marseille Mini Autos
10135,33,40.23,1327.59,Motorcycles,Mini Gifts Distributors Ltd.
10145,31,35.8,1109.8,Motorcycles,Toys4GrownUps.com
10159,35,35.4,1239,Motorcycles,Corporate Gift Ideas Co.
10169,26,39.83,1035.58,Motorcycles,"Anna's Decorations, Ltd"
10180,34,45.46,1545.64,Motorcycles,Daedalus Designs Imports
10190,46,32.99,1517.54,Motorcycles,Euro Shopping Channel
10211,41,42.24,1731.84,Motorcycles,Auto Canal Petit
10224,43,39.43,1695.49,Motorcycles,Daedalus Designs Imports
10237,26,40.23,1045.98,Motorcycles,Vitachrome Inc.
10252,36,48.28,1738.08,Motorcycles,Auto Canal Petit
10264,20,32.59,651.8,Motorcycles,Gifts4AllAges.com
10276,27,36.61,988.47,Motorcycles,Online Mini Collectables
10285,37,41.03,1518.11,Motorcycles,Marta's Replicas Co.
10299,24,42.24,1013.76,Motorcycles,"Toys of Finland, Co."
10310,36,43.05,1549.8,Motorcycles,"Toms Spezialitten, Ltd"
10319,29,38.22,1108.38,Motorcycles,Microscale Inc.
10331,28,100,4102.56,Motorcycles,Motor Mint Distributors Inc.
10343,29,100,3713.16,Motorcycles,Reims Collectables
10355,38,39.83,1513.54,Motorcycles,Euro Shopping Channel
10364,48,48.28,2317.44,Motorcycles,Marseille Mini Autos
10378,40,82.46,3298.4,Motorcycles,Euro Shopping Channel
10390,41,44.56,1826.96,Motorcycles,Mini Gifts Distributors Ltd.
10403,30,40.23,1206.9,Motorcycles,"UK Collectables, Ltd."
10104,35,47.62,1666.7,Trucks and Buses,Euro Shopping Channel
10114,28,55.73,1560.44,Trucks and Buses,"La Corne D'abondance, Co."
10127,45,51.95,2337.75,Trucks and Buses,Muscle Machine Inc
10141,24,45.99,1103.76,Trucks and Buses,Suominen Souveniers
10151,41,63.85,2617.85,Trucks and Buses,"Oulu Toy Supplies, Inc."
10165,48,45.99,2207.52,Trucks and Buses,"Dragon Souveniers, Ltd."
10175,50,63.31,3165.5,Trucks and Buses,"Stylish Desk Decors, Co."
10184,33,62.77,2071.41,Trucks and Buses,"Iberia Gift Imports, Corp."
10195,32,43.29,1385.28,Trucks and Buses,Mini Classics
10207,27,60.06,1621.62,Trucks and Buses,Diecast Collectables
10219,35,55.19,1931.65,Trucks and Buses,Signal Collectibles Ltd.
10229,23,54.11,1244.53,Trucks and Buses,Mini Gifts Distributors Ltd.
10246,35,48.7,1704.5,Trucks and Buses,Euro Shopping Channel
10259,40,43.83,1753.2,Trucks and Buses,Handji Gifts& Co
10271,35,47.62,1666.7,Trucks and Buses,Mini Gifts Distributors Ltd.
10281,31,55.19,1710.89,Trucks and Buses,Diecast Classics Inc.
10292,50,46.53,2326.5,Trucks and Buses,Land of Toys Inc.
10305,40,57.9,2316,Trucks and Buses,Marta's Replicas Co.
10313,38,45.45,1727.1,Trucks and Buses,Canadian Gift Exchange Network
10325,38,100,8844.12,Trucks and Buses,Baane Mini Imports
10335,40,60.6,2424,Trucks and Buses,Mini Gifts Distributors Ltd.
10349,33,46.53,1535.49,Trucks and Buses,Muscle Machine Inc
10359,36,100,6358.68,Trucks and Buses,Reims Collectables
10371,20,66.47,1329.4,Trucks and Buses,Mini Gifts Distributors Ltd.
10383,32,53.18,1701.76,Trucks and Buses,Euro Shopping Channel
10394,36,62.77,2259.72,Trucks and Buses,Euro Shopping Channel
10412,19,48.7,925.3,Trucks and Buses,Euro Shopping Channel
10425,11,43.83,482.13,Trucks and Buses,La Rochelle Gifts
10104,49,65.87,3227.63,Trains,Euro Shopping Channel
10116,27,63.38,1711.26,Trains,Royale Belge
10127,29,70.84,2054.36,Trains,Muscle Machine Inc
10142,42,74.57,3131.94,Trains,Mini Gifts Distributors Ltd.
10152,33,50.95,1681.35,Trains,"Australian Gift Network, Co"
10165,44,53.44,2351.36,Trains,"Dragon Souveniers, Ltd."
10176,22,64,1408,Trains,L'ordine Souveniers
10184,48,50.95,2445.6,Trains,"Iberia Gift Imports, Corp."
10195,33,54.68,1804.44,Trains,Mini Classics
10207,45,56.55,2544.75,Trains,Diecast Collectables
10220,20,52.82,1056.4,Trains,"Clover Collections, Co."
10230,46,60.9,2801.4,Trains,"Blauer See Auto, Co."
10247,40,49.71,1988.4,Trains,Suominen Souveniers
10272,45,64.63,2908.35,Trains,Diecast Classics Inc.
10282,36,59.65,2147.4,Trains,Mini Gifts Distributors Ltd.
10292,31,67.73,2099.63,Trains,Land of Toys Inc.
10306,46,50.33,2315.18,Trains,"AV Stores, Co."
10314,35,66.49,2327.15,Trains,Heintze Collectables
10325,28,100,5377.4,Trains,Baane Mini Imports
10336,31,84.71,2626.01,Trains,"La Corne D'abondance, Co."
10350,27,100,4406.4,Trains,Euro Shopping Channel
10359,22,100,4301.22,Trains,Reims Collectables
10371,30,99.55,2986.5,Trains,Mini Gifts Distributors Ltd.
10383,44,36.07,1587.08,Trains,Euro Shopping Channel
10394,30,60.28,1808.4,Trains,Euro Shopping Channel
10413,24,49.71,1193.04,Trains,Gift Depot Inc.
10103,45,75.63,3403.35,Trucks and Buses,Baane Mini Imports
10113,23,68.52,1575.96,Trucks and Buses,Mini Gifts Distributors Ltd.
10126,26,62.7,1630.2,Trucks and Buses,"Corrida Auto Replicas, Ltd"
10140,28,60.76,1701.28,Trucks and Buses,Technics Stores Inc.
10150,49,58.18,2850.82,Trucks and Buses,"Dragon Souveniers, Ltd."
10164,49,54.94,2692.06,Trucks and Buses,Mini Auto Werke
10175,29,74.98,2174.42,Trucks and Buses,"Stylish Desk Decors, Co."
10183,49,64.64,3167.36,Trucks and Buses,"Classic Gift Ideas, Inc"
10194,39,54.94,2142.66,Trucks and Buses,"Saveley & Henriot, Co."
10206,36,58.82,2117.52,Trucks and Buses,Canadian Gift Exchange Network
10217,39,62.05,2419.95,Trucks and Buses,Handji Gifts& Co
10229,30,73.04,2191.2,Trucks and Buses,Mini Gifts Distributors Ltd.
10245,44,69.16,3043.04,Trucks and Buses,Super Scale Inc.
10258,20,61.41,1228.2,Trucks and Buses,"Tokyo Collectables, Ltd"
10270,21,63.35,1330.35,Trucks and Buses,Souveniers And Things Co.
10281,36,77.57,2792.52,Trucks and Buses,Diecast Classics Inc.
10291,32,71.75,2296,Trucks and Buses,Scandinavian Gift Ideas
10304,36,73.04,2629.44,Trucks and Buses,Auto Assoc. & Cie.
10313,34,56.24,1912.16,Trucks and Buses,Canadian Gift Exchange Network
10324,48,100,8209.44,Trucks and Buses,Vitachrome Inc.
10333,33,73.69,2431.77,Trucks and Buses,Mini Wheels Co.
10348,31,100,3139.99,Trucks and Buses,"Corrida Auto Replicas, Ltd"
10358,36,100,5669.64,Trucks and Buses,Euro Shopping Channel
10370,25,100,3160.25,Trucks and Buses,"Anna's Decorations, Ltd"
10382,48,100,6799.68,Trucks and Buses,Mini Gifts Distributors Ltd.
10411,27,69.16,1867.32,Trucks and Buses,Quebec Home Shopping Network
10424,44,61.41,2702.04,Trucks and Buses,Euro Shopping Channel
10106,33,72.92,2406.36,Vintage Cars,Rovelli Gifts
10120,29,72.23,2094.67,Vintage Cars,"Australian Collectors, Co."
10133,49,57.1,2797.9,Vintage Cars,Euro Shopping Channel
10144,20,81.86,1637.2,Vintage Cars,Royale Belge
10168,31,73.61,2281.91,Vintage Cars,Technics Stores Inc.
10210,39,59.16,2307.24,Vintage Cars,Osaka Souveniers Co.
10223,20,66.04,1320.8,Vintage Cars,"Australian Collectors, Co."
10235,34,77.73,2642.82,Vintage Cars,"Royal Canadian Collectables, Ltd."
10250,50,61.22,3061,Vintage Cars,The Sharp Gifts Warehouse
10262,40,79.11,3164.4,Vintage Cars,Euro Shopping Channel
10275,28,63.97,1791.16,Vintage Cars,La Rochelle Gifts
10284,50,81.86,4093,Vintage Cars,"Norway Gifts By Mail, Co."
10297,28,79.8,2234.4,Vintage Cars,"Clover Collections, Co."
10308,46,66.04,3037.84,Vintage Cars,Mini Classics
10316,24,59.16,1419.84,Vintage Cars,giftsbymail.co.uk
10328,24,81.17,1948.08,Vintage Cars,Rovelli Gifts
10340,39,59.16,2307.24,Vintage Cars,Enaco Distributors
10353,40,44.51,1780.4,Vintage Cars,Gift Ideas Corp.
10361,49,72.33,3544.17,Vintage Cars,Souveniers And Things Co.
10375,44,82.26,3619.44,Vintage Cars,La Rochelle Gifts
10388,35,100,3918.95,Vintage Cars,FunGiftIdeas.com
10398,22,67.41,1483.02,Vintage Cars,Reims Collectables
10401,62,77.73,4819.26,Vintage Cars,Tekni Collectables Inc.
10416,26,61.22,1591.72,Vintage Cars,L'ordine Souveniers
10108,31,100,3669.78,Motorcycles,Cruz & Sons Co.
10121,25,86.74,2168.5,Motorcycles,Reims Collectables
10135,30,89.8,2694,Motorcycles,Mini Gifts Distributors Ltd.
10145,27,100,3251.34,Motorcycles,Toys4GrownUps.com
10159,23,100,2347.15,Motorcycles,Corporate Gift Ideas Co.
10169,34,100,3920.88,Motorcycles,"Anna's Decorations, Ltd"
10180,22,100,2514.6,Motorcycles,Daedalus Designs Imports
10190,42,85.72,3600.24,Motorcycles,Euro Shopping Channel
10211,37,100,4040.03,Motorcycles,Auto Canal Petit
10224,30,100,3336.9,Motorcycles,Daedalus Designs Imports
10237,27,100,3113.64,Motorcycles,Vitachrome Inc.
10252,25,100,2832,Motorcycles,Auto Canal Petit
10264,34,97.97,3330.98,Motorcycles,Gifts4AllAges.com
10276,38,100,4304.64,Motorcycles,Online Mini Collectables
10285,26,100,2600.26,Motorcycles,Marta's Replicas Co.
10299,38,100,4382.16,Motorcycles,"Toys of Finland, Co."
10309,50,84.7,4235,Motorcycles,Baane Mini Imports
10319,22,100,2626.8,Motorcycles,Microscale Inc.
10331,32,100,5026.56,Motorcycles,Motor Mint Distributors Inc.
10341,31,71.02,2201.62,Motorcycles,Salzburg Collectables
10355,40,100,4326.8,Motorcycles,Euro Shopping Channel
10365,22,100,3425.18,Motorcycles,Mini Creations Ltd.
10375,41,100,4701.88,Motorcycles,La Rochelle Gifts
10390,45,48.98,2204.1,Motorcycles,Mini Gifts Distributors Ltd.
10403,45,100,5189.4,Motorcycles,"UK Collectables, Ltd."
10106,39,40.15,1565.85,Vintage Cars,Rovelli Gifts
10120,49,50.62,2480.38,Vintage Cars,"Australian Collectors, Co."
10133,27,50.19,1355.13,Vintage Cars,Euro Shopping Channel
10143,34,36.66,1246.44,Vintage Cars,Mini Creations Ltd.
10156,20,41.02,820.4,Vintage Cars,Euro Shopping Channel
10168,48,51.93,2492.64,Vintage Cars,Technics Stores Inc.
10199,29,38.4,1113.6,Vintage Cars,West Coast Collectables Co.
10210,43,41.02,1763.86,Vintage Cars,Osaka Souveniers Co.
10223,41,46.26,1896.66,Vintage Cars,"Australian Collectors, Co."
10235,41,35.35,1449.35,Vintage Cars,"Royal Canadian Collectables, Ltd."
10250,36,51.93,1869.48,Vintage Cars,The Sharp Gifts Warehouse
10262,49,37.97,1860.53,Vintage Cars,Euro Shopping Channel
10275,38,45.39,1724.82,Vintage Cars,La Rochelle Gifts
10284,33,51.93,1713.69,Vintage Cars,"Norway Gifts By Mail, Co."
10296,26,48.44,1259.44,Vintage Cars,"Bavarian Collectables Imports, Co."
10308,47,43.64,2051.08,Vintage Cars,Mini Classics
10316,34,47.57,1617.38,Vintage Cars,giftsbymail.co.uk
10328,34,51.93,1765.62,Vintage Cars,Rovelli Gifts
10340,40,50.62,2024.8,Vintage Cars,Enaco Distributors
10353,40,82.21,3288.4,Vintage Cars,Gift Ideas Corp.
10361,33,82.59,2725.47,Vintage Cars,Souveniers And Things Co.
10375,49,65.8,3224.2,Vintage Cars,La Rochelle Gifts
10388,27,100,3211.38,Vintage Cars,FunGiftIdeas.com
10398,49,36.66,1796.34,Vintage Cars,Reims Collectables
10401,56,35.35,1979.6,Vintage Cars,Tekni Collectables Inc.
10416,37,51.93,1921.41,Vintage Cars,L'ordine Souveniers
10104,33,100,3705.24,Trucks and Buses,Euro Shopping Channel
10115,27,100,2843.91,Trucks and Buses,Classic Legends Inc.
10127,46,100,6176.42,Trucks and Buses,Muscle Machine Inc
10141,44,100,5500.44,Trucks and Buses,Suominen Souveniers
10151,26,100,3220.1,Trucks and Buses,"Oulu Toy Supplies, Inc."
10165,48,94.92,4556.16,Trucks and Buses,"Dragon Souveniers, Ltd."
10176,23,100,3114.89,Trucks and Buses,L'ordine Souveniers
10184,45,100,4948.2,Trucks and Buses,"Iberia Gift Imports, Corp."
10195,49,100,5161.17,Trucks and Buses,Mini Classics
10207,28,94.92,2657.76,Trucks and Buses,Diecast Collectables
10220,37,100,3983.05,Trucks and Buses,"Clover Collections, Co."
10230,34,100,3974.94,Trucks and Buses,"Blauer See Auto, Co."
10246,22,100,2928.42,Trucks and Buses,Euro Shopping Channel
10259,29,100,3054.57,Trucks and Buses,Handji Gifts& Co
10271,34,98.39,3345.26,Trucks and Buses,Mini Gifts Distributors Ltd.
10282,38,100,4310.72,Trucks and Buses,Mini Gifts Distributors Ltd.
10292,41,100,4983.14,Trucks and Buses,Land of Toys Inc.
10305,42,100,4618.32,Trucks and Buses,Marta's Replicas Co.
10314,28,100,3403.12,Trucks and Buses,Heintze Collectables
10325,38,100,5190.42,Trucks and Buses,Baane Mini Imports
10336,23,100,3141.57,Trucks and Buses,"La Corne D'abondance, Co."
10350,31,71.4,2213.4,Trucks and Buses,Euro Shopping Channel
10359,46,100,4896.7,Trucks and Buses,Reims Collectables
10371,48,56.55,2714.4,Trucks and Buses,Mini Gifts Distributors Ltd.
10383,29,100,3087.05,Trucks and Buses,Euro Shopping Channel
10395,46,100,5692.96,Trucks and Buses,Lyon Souveniers
10412,26,100,3460.86,Trucks and Buses,Euro Shopping Channel
10425,18,100,1895.94,Trucks and Buses,La Rochelle Gifts
10104,32,53.31,1705.92,Trains,Euro Shopping Channel
10117,21,49.21,1033.41,Trains,"Dragon Souveniers, Ltd."
10127,46,69.12,3179.52,Trains,Muscle Machine Inc
10142,42,49.79,2091.18,Trains,Mini Gifts Distributors Ltd.
10153,31,57.41,1779.71,Trains,Euro Shopping Channel
10165,38,66.78,2537.64,Trains,"Dragon Souveniers, Ltd."
10176,38,64.44,2448.72,Trains,L'ordine Souveniers
10185,20,48.62,972.4,Trains,Mini Creations Ltd.
10196,46,62.09,2856.14,Trains,Super Scale Inc.
10208,30,65.61,1968.3,Trains,"Saveley & Henriot, Co."
10220,30,68.54,2056.2,Trains,"Clover Collections, Co."
10230,43,52.14,2242.02,Trains,"Blauer See Auto, Co."
10247,49,63.85,3128.65,Trains,Suominen Souveniers
10272,43,56.82,2443.26,Trains,Diecast Classics Inc.
10282,37,66.78,2470.86,Trains,Mini Gifts Distributors Ltd.
10292,35,55.07,1927.45,Trains,Land of Toys Inc.
10306,34,60.34,2051.56,Trains,"AV Stores, Co."
10314,38,61.51,2337.38,Trains,Heintze Collectables
10325,44,100,5932.96,Trains,Baane Mini Imports
10337,21,100,2296.77,Trains,Classic Legends Inc.
10350,44,100,6490.88,Trains,Euro Shopping Channel
10359,25,64.93,1623.25,Trains,Reims Collectables
10372,24,58.58,1405.92,Trains,"Tokyo Collectables, Ltd"
10383,38,60.06,2282.28,Trains,Euro Shopping Channel
10395,45,100,8977.05,Trains,Lyon Souveniers
10413,51,63.85,3256.35,Trains,Gift Depot Inc.
10108,34,82.99,2821.66,Motorcycles,Cruz & Sons Co.
10121,44,74.85,3293.4,Motorcycles,Reims Collectables
10135,44,96,4224,Motorcycles,Mini Gifts Distributors Ltd.
10145,38,81.36,3091.68,Motorcycles,Toys4GrownUps.com
10159,31,71.6,2219.6,Motorcycles,Corporate Gift Ideas Co.
10169,48,80.55,3866.4,Motorcycles,"Anna's Decorations, Ltd"
10180,21,93.56,1964.76,Motorcycles,Daedalus Designs Imports
10190,40,66.72,2668.8,Motorcycles,Euro Shopping Channel
10211,40,80.55,3222,Motorcycles,Auto Canal Petit
10224,50,77.29,3864.5,Motorcycles,Daedalus Designs Imports
10237,20,68.34,1366.8,Motorcycles,Vitachrome Inc.
10252,48,72.41,3475.68,Motorcycles,Auto Canal Petit
10264,47,89.5,4206.5,Motorcycles,Gifts4AllAges.com
10276,21,70.78,1486.38,Motorcycles,Online Mini Collectables
10285,39,78.92,3077.88,Motorcycles,Marta's Replicas Co.
10299,44,80.55,3544.2,Motorcycles,"Toys of Finland, Co."
10309,28,88.68,2483.04,Motorcycles,Baane Mini Imports
10319,45,77.29,3478.05,Motorcycles,Microscale Inc.
10331,20,100,3657.8,Motorcycles,Motor Mint Distributors Inc.
10341,38,100,4682.36,Motorcycles,Salzburg Collectables
10356,26,100,3937.7,Motorcycles,Lyon Souveniers
10365,44,100,4984.32,Motorcycles,Mini Creations Ltd.
10375,49,100,5406.66,Motorcycles,La Rochelle Gifts
10390,22,100,3491.18,Motorcycles,Mini Gifts Distributors Ltd.
10403,31,68.34,2118.54,Motorcycles,"UK Collectables, Ltd."
10105,41,70.67,2897.47,Ships,Danish Wholesale Imports
10119,25,76.67,1916.75,Ships,Salzburg Collectables
10129,31,60,1860,Ships,"Stylish Desk Decors, Co."
10142,41,64,2624,Ships,Mini Gifts Distributors Ltd.
10153,43,64.67,2780.81,Ships,Euro Shopping Channel
10167,43,75.34,3239.62,Ships,Scandinavian Gift Ideas
10177,24,76,1824,Ships,CAF Imports
10185,21,54,1134,Ships,Mini Creations Ltd.
10197,23,64.67,1487.41,Ships,Enaco Distributors
10208,38,74.67,2837.46,Ships,"Saveley & Henriot, Co."
10222,31,62.67,1942.77,Ships,Collectable Mini Designs Co.
10233,36,70.67,2544.12,Ships,Tekni Collectables Inc.
10248,36,71.34,2568.24,Ships,Land of Toys Inc.
10261,34,62,2108,Ships,Quebec Home Shopping Network
10273,21,65.34,1372.14,Ships,Petit Auto
10283,45,78.67,3540.15,Ships,"Royal Canadian Collectables, Ltd."
10295,26,75.34,1958.84,Ships,Gifts4AllAges.com
10306,50,54,2700,Ships,"AV Stores, Co."
10315,41,62,2542,Ships,La Rochelle Gifts
10326,39,60,2340,Ships,"Volvo Model Replicas, Co"
10339,22,100,2816.44,Ships,"Tokyo Collectables, Ltd"
10350,46,76.67,3526.82,Ships,Euro Shopping Channel
10373,44,100,4627.92,Ships,"Oulu Toy Supplies, Inc."
10385,25,77.34,1933.5,Ships,Mini Gifts Distributors Ltd.
10396,39,66.67,2600.13,Ships,Mini Gifts Distributors Ltd.
10414,37,71.34,2639.58,Ships,Gifts4AllAges.com
10106,31,100,3312.97,Planes,Rovelli Gifts
10120,47,82.21,3863.87,Planes,"Australian Collectors, Co."
10133,24,77.64,1863.36,Planes,Euro Shopping Channel
10143,36,100,3945.96,Planes,Mini Creations Ltd.
10156,48,100,4954.08,Planes,Euro Shopping Channel
10168,28,98.65,2762.2,Planes,Technics Stores Inc.
10199,48,83.12,3989.76,Planes,West Coast Collectables Co.
10210,21,78.55,1649.55,Planes,Osaka Souveniers Co.
10223,25,100,2534.75,Planes,"Australian Collectors, Co."
10235,25,100,2580.25,Planes,"Royal Canadian Collectables, Ltd."
10250,31,91.34,2831.54,Planes,The Sharp Gifts Warehouse
10262,40,84.03,3361.2,Planes,Euro Shopping Channel
10275,32,89.51,2864.32,Planes,La Rochelle Gifts
10284,24,83.12,1994.88,Planes,"Norway Gifts By Mail, Co."
10296,42,100,4296.6,Planes,"Bavarian Collectables Imports, Co."
10308,21,100,2224.95,Planes,Mini Classics
10316,34,82.21,2795.14,Planes,giftsbymail.co.uk
10328,27,100,2762.1,Planes,Rovelli Gifts
10340,30,88.6,2658,Planes,Enaco Distributors
10353,39,100,5043.87,Planes,Gift Ideas Corp.
10361,20,60.54,1210.8,Planes,Souveniers And Things Co.
10375,37,81.87,3029.19,Planes,La Rochelle Gifts
10388,46,100,10066.6,Planes,FunGiftIdeas.com
10398,47,87.69,4121.43,Planes,Reims Collectables
10401,11,100,1135.31,Planes,Tekni Collectables Inc.
10416,23,91.34,2100.82,Planes,L'ordine Souveniers
10105,29,70.15,2034.35,Ships,Danish Wholesale Imports
10117,38,79.68,3027.84,Ships,"Dragon Souveniers, Ltd."
10128,32,97,3104,Ships,Euro Shopping Channel
10142,43,84.01,3612.43,Ships,Mini Gifts Distributors Ltd.
10153,31,87.48,2711.88,Ships,Euro Shopping Channel
10166,29,100,3013.97,Ships,FunGiftIdeas.com
10177,31,88.34,2738.54,Ships,CAF Imports
10185,30,94.4,2832,Ships,Mini Creations Ltd.
10196,50,94.4,4720,Ships,Super Scale Inc.
10208,40,80.55,3222,Ships,"Saveley & Henriot, Co."
10221,23,97,2231,Ships,Petit Auto
10232,26,88.34,2296.84,Ships,giftsbymail.co.uk
10248,40,100,4157.2,Ships,Land of Toys Inc.
10273,21,100,2146.2,Ships,Petit Auto
10282,43,86.61,3724.23,Ships,Mini Gifts Distributors Ltd.
10293,29,71.89,2084.81,Ships,Amica Models & Co.
10306,38,91.81,3488.78,Ships,"AV Stores, Co."
10314,23,76.22,1753.06,Ships,Heintze Collectables
10327,20,100,3469.2,Ships,Danish Wholesale Imports
10337,36,70.3,2530.8,Ships,Classic Legends Inc.
10350,28,100,2924.32,Ships,Euro Shopping Channel
10372,44,100,4496.8,Ships,"Tokyo Collectables, Ltd"
10384,49,100,6397.44,Ships,Corporate Gift Ideas Co.
10397,32,80.55,2577.6,Ships,Alpha Cognac
10414,34,100,3533.62,Ships,Gifts4AllAges.com
10106,30,100,3177.3,Ships,Rovelli Gifts
10119,29,94.14,2730.06,Ships,Salzburg Collectables
10131,22,85.99,1891.78,Ships,Gift Ideas Corp.
10143,26,100,2612.48,Ships,Mini Creations Ltd.
10155,32,91.43,2925.76,Ships,"Toys of Finland, Co."
10167,29,100,2940.02,Ships,Scandinavian Gift Ideas
10178,34,96.86,3293.24,Ships,Alpha Cognac
10186,24,99.57,2389.68,Ships,"Double Decker Gift Stores, Ltd"
10197,24,90.52,2172.48,Ships,Enaco Distributors
10209,33,88.71,2927.43,Ships,"Men 'R' US Retailers, Ltd."
10222,26,100,2659.54,Ships,Collectable Mini Designs Co.
10249,40,95.95,3838,Ships,Cambridge Collectables Co.
10262,44,94.14,4142.16,Ships,Euro Shopping Channel
10274,24,90.52,2172.48,Ships,Collectables For Less Inc.
10283,20,94.14,1882.8,Ships,"Royal Canadian Collectables, Ltd."
10296,34,100,3477.86,Ships,"Bavarian Collectables Imports, Co."
10307,34,97.76,3323.84,Ships,"Classic Gift Ideas, Inc"
10316,45,93.24,4195.8,Ships,giftsbymail.co.uk
10328,41,100,4156.58,Ships,Rovelli Gifts
10339,55,71.25,3918.75,Ships,"Tokyo Collectables, Ltd"
10352,23,100,2352.67,Ships,Auto-Moto Classics Inc.
10361,24,45.39,1089.36,Ships,Souveniers And Things Co.
10373,32,84.41,2701.12,Ships,"Oulu Toy Supplies, Inc."
10386,29,85.76,2487.04,Ships,Euro Shopping Channel
10398,36,100,3910.32,Ships,Reims Collectables
10400,46,87.8,4038.8,Ships,The Sharp Gifts Warehouse
10415,32,95.95,3070.4,Ships,"Australian Collectables, Ltd"
10106,34,100,3763.46,Planes,Rovelli Gifts
10120,24,100,2584.8,Planes,"Australian Collectors, Co."
10131,40,100,4427.6,Planes,Gift Ideas Corp.
10143,26,82.77,2152.02,Planes,Mini Creations Ltd.
10155,20,100,2353.4,Planes,"Toys of Finland, Co."
